ID,TIME(BeiJing),LATITUDE,LONGITUDE,SPEED(M/s),ALT(M),ACCURACY(M),IS_OUTDOOR,MCC,MNC,NETWORK_TYPE,NCI,GNODEB,GCELLID,NR_TAC,NR_ARFCN,NR_BAND,NR_PCI,SS_RSRP,SS_RSRQ,SS_SINR,source_file
67060,20250528 19:15:46.185,29.52175786,106.678327,32.58,211,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-74,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67061,20250528 19:15:47.196,29.52167025,106.6781386,40.28,212,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-74,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67062,20250528 19:15:48.207,29.52163348,106.6780269,42.55,211,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-74,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67063,20250528 19:15:49.218,29.52157265,106.6779451,38.27,210,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-74,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67064,20250528 19:15:50.229,29.52150471,106.6779292,30.89,209,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-74,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67065,20250528 19:15:51.255,29.52141778,106.6779142,35.86,209,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-74,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67066,20250528 19:15:52.550,29.52131585,106.6778983,43.34,209,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-74,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67067,20250528 19:15:53.577,29.52131585,106.6778983,43.34,209,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-74,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67068,20250528 19:15:54.602,29.52120792,106.6778853,44.28,209,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-74,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67069,20250528 19:15:55.627,29.52096607,106.6778564,49.25,209,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-74,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67070,20250528 19:15:56.654,29.52085912,106.6778504,43.74,209,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-74,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67071,20250528 19:15:57.678,29.52078214,106.6778594,28.01,208,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-74,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67072,20250528 19:15:58.702,29.52070814,106.6778724,27.32,208,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-74,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67073,20250528 19:15:59.725,29.52063915,106.6778844,25.42,208,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-77,-14,-5,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67074,20250528 19:16:00.748,29.52054618,106.6778893,39.06,210,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-77,-14,-5,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67075,20250528 19:16:01.773,29.52043008,106.6779651,20.45,213,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-77,-14,-5,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67076,20250528 19:16:02.797,29.52043209,106.6779602,9.9,216,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-77,-14,-5,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67077,20250528 19:16:03.821,29.52042204,106.6779891,11.38,219,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-77,-14,-5,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67078,20250528 19:16:04.840,29.52042295,106.6780339,20.2,220,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-77,-14,-5,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67079,20250528 19:16:05.867,29.52041677,106.6781307,38.48,219,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-77,-14,-5,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67080,20250528 19:16:06.893,29.52041358,106.6782324,40.07,219,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-77,-14,-5,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67081,20250528 19:16:07.917,29.52041358,106.6782324,40.07,219,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-77,-14,-5,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67082,20250528 19:16:08.939,29.52040835,106.6783511,41.69,219,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-77,-14,-5,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67083,20250528 19:16:09.964,29.52040211,106.6784817,45.61,219,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-74,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67084,20250528 19:16:10.990,29.52040085,106.6786203,48.28,219,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-74,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67085,20250528 19:16:12.017,29.52039758,106.6787629,50.18,219,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-74,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67086,20250528 19:16:13.038,29.5203913,106.6789095,51.26,219,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-74,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67087,20250528 19:16:14.061,29.52038703,106.6790541,50,216,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-74,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67088,20250528 19:16:15.086,29.52038279,106.6791797,41.8,215,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-74,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67089,20250528 19:16:16.109,29.52037953,106.6793214,49.36,216,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-74,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67090,20250528 19:16:17.121,29.52037427,106.67946,47.23,214,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-74,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67091,20250528 19:16:18.134,29.52036804,106.6795826,42.41,214,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-74,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67092,20250528 19:16:19.162,29.52036804,106.6795826,42.41,214,3,1,460,1,SA,41340322051,10092852,259,10121472,633984,N78,884,-74,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67093,20250528 19:16:20.801,29.52036277,106.6797232,49.03,214,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-65,-12,11,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67094,20250528 19:16:21.828,29.52030505,106.6801181,44.75,214,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-65,-12,11,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67095,20250528 19:16:22.852,29.52028785,106.6802288,39.31,214,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-65,-12,11,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67096,20250528 19:16:23.876,29.52028562,106.6803495,40.36,213,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-65,-12,11,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67097,20250528 19:16:24.900,29.52033242,106.6804492,39.28,213,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-65,-12,11,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67098,20250528 19:16:25.923,29.52034122,106.6805529,36.58,214,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-65,-12,11,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67099,20250528 19:16:26.947,29.52031802,106.6806616,40.54,213,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-65,-12,11,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67100,20250528 19:16:27.972,29.52030656,106.6809079,46.15,214,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-65,-12,11,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67101,20250528 19:16:28.996,29.52029731,106.6810446,49.32,214,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-65,-12,11,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67102,20250528 19:16:30.020,29.52028905,106.6811852,50.65,214,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-65,-12,11,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67103,20250528 19:16:31.045,29.5202658,106.6813218,48.17,214,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-61,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67104,20250528 19:16:32.072,29.5202658,106.6813218,48.17,214,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-61,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67105,20250528 19:16:33.098,29.52020366,106.6814076,38.52,215,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-61,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67106,20250528 19:16:34.122,29.52013065,106.6814295,33.41,216,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-61,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67107,20250528 19:16:35.145,29.52007873,106.6814016,28.15,216,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-61,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67108,20250528 19:16:36.166,29.52005487,106.6813318,31.39,216,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-61,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67109,20250528 19:16:37.189,29.52004605,106.681237,39.6,216,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-61,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67110,20250528 19:16:38.202,29.52005623,106.6811363,36.58,217,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-61,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67111,20250528 19:16:39.213,29.52005244,106.6810276,40.1,217,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-61,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67112,20250528 19:16:40.225,29.52005168,106.680901,46.12,217,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-61,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67113,20250528 19:16:41.236,29.52005292,106.6807703,46.58,217,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-68,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67114,20250528 19:16:42.247,29.52005319,106.6806297,49.03,217,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-68,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67115,20250528 19:16:43.258,29.52005446,106.6804831,50.76,217,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-68,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67116,20250528 19:16:44.276,29.52005446,106.6804831,50.76,217,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-68,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67117,20250528 19:16:45.299,29.52005446,106.6804831,50.76,217,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-68,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67118,20250528 19:16:46.325,29.51994318,106.6801281,45.32,216,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-68,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67119,20250528 19:16:47.347,29.51989757,106.6799317,34.99,217,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-68,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67120,20250528 19:16:48.358,29.51993375,106.679828,42.88,217,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-68,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67121,20250528 19:16:49.375,29.52000389,106.6797402,45.54,217,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-68,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67122,20250528 19:16:50.403,29.52010393,106.6796943,47.02,217,3,1,460,1,SA,41340322048,10092852,256,10121472,633984,N78,390,-68,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67123,20250528 19:16:51.428,29.52021801,106.6796315,52.81,217,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-66,-12,2,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67124,20250528 19:16:52.450,29.52034207,106.6795697,56.41,217,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-66,-12,2,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67125,20250528 19:16:53.475,29.52047015,106.6795038,58.07,217,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-66,-12,2,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67126,20250528 19:16:54.500,29.52047015,106.6795038,58.07,217,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-66,-12,2,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67127,20250528 19:16:55.526,29.52059127,106.6794101,59.04,217,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-66,-12,2,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67128,20250528 19:16:56.550,29.52072536,106.6793353,59.65,217,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-66,-12,2,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67129,20250528 19:16:57.574,29.52086646,106.6792525,62.86,217,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-66,-12,2,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67130,20250528 19:16:58.601,29.52101257,106.6791657,65.12,217,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-66,-12,2,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67131,20250528 19:16:59.628,29.52116167,106.679077,66.82,217,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-66,-12,2,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67132,20250528 19:17:00.654,29.52131275,106.6790062,64.51,217,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-66,-12,2,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67133,20250528 19:17:01.676,29.5214617,106.6789982,60.73,216,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-80,-16,-6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67134,20250528 19:17:02.703,29.52162264,106.6789952,65.84,216,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-80,-16,-6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67135,20250528 19:17:03.730,29.52178059,106.6789892,62.93,216,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-80,-16,-6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67136,20250528 19:17:04.757,29.52210246,106.6789902,64.01,215,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-80,-16,-6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67137,20250528 19:17:05.781,29.52225937,106.6790041,61.13,215,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-80,-16,-6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67138,20250528 19:17:06.802,29.52240326,106.679031,55.55,218,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-80,-16,-6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67139,20250528 19:17:07.828,29.52253713,106.6790719,54.29,217,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-80,-16,-6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67140,20250528 19:17:08.853,29.52267598,106.6791218,58.36,218,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-80,-16,-6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67141,20250528 19:17:09.876,29.52267598,106.6791218,58.36,218,3,1,460,1,SA,41340322050,10092852,258,10121472,633984,N78,392,-80,-16,-6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67142,20250528 19:17:10.900,29.52309244,106.6793202,60.34,216,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-69,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67143,20250528 19:17:11.921,29.52323636,106.6793331,56.66,214,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-69,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67144,20250528 19:17:12.948,29.52337242,106.6792713,59.04,214,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-69,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67145,20250528 19:17:13.971,29.52347552,106.6791955,49.9,211,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-69,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67146,20250528 19:17:14.996,29.52352675,106.6790659,53.35,211,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-69,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67147,20250528 19:17:16.020,29.52356399,106.6789312,52.06,212,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-69,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67148,20250528 19:17:17.043,29.52356399,106.6789312,52.06,212,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-69,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67149,20250528 19:17:18.066,29.52362915,106.6788325,42.95,211,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-69,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67150,20250528 19:17:19.084,29.52367933,106.6787248,42.52,208,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-69,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67151,20250528 19:17:20.097,29.52371949,106.6786331,34.38,206,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-69,-13,6,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67152,20250528 19:17:21.116,29.52376262,106.6785533,31.07,203,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-53,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67153,20250528 19:17:22.135,29.52382469,106.6785034,29.81,203,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-53,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67154,20250528 19:17:23.160,29.52394477,106.6784366,22.39,203,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-53,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67155,20250528 19:17:24.186,29.52400773,106.6784466,26.06,202,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-53,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67156,20250528 19:17:25.202,29.52407366,106.6784675,30.28,202,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-53,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67157,20250528 19:17:26.218,29.52415255,106.6785084,37.84,202,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-53,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67158,20250528 19:17:27.231,29.52424642,106.6785563,43.13,202,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-53,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67159,20250528 19:17:28.242,29.52429826,106.678631,34.7,202,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-53,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67160,20250528 19:17:29.256,29.52430011,106.6787118,31,201,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-53,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67161,20250528 19:17:30.271,29.52425901,106.6787717,32.08,201,3,1,460,1,SA,41339216129,10092582,257,10121472,633984,N78,623,-53,-11,12,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67162,20250528 19:17:31.297,29.52419197,106.6788056,35.28,201,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-64,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67163,20250528 19:17:32.322,29.52414986,106.6788714,28.69,200,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-64,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67164,20250528 19:17:33.347,29.52415676,106.6789262,25.67,200,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-64,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67165,20250528 19:17:34.371,29.52415676,106.6789262,25.67,200,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-64,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67166,20250528 19:17:35.397,29.52415676,106.6789262,25.67,200,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-64,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
67167,20250528 19:17:36.657,29.52444843,106.6790359,44.64,200,3,1,460,1,SA,41340813570,10092972,258,10121472,633984,N78,152,-64,-13,7,33Seventeenth_UAV_collection-DT-20250528185928ms2.csv
